fact	label	source
e2983 not r90 a25	0	train
e2983 not r90 a24	1	train
e2983 r90 a24	0	train
e2615 r90 a172	1	train
e2615 not r90 a172	0	train
e2615 not r90 a173	1	train
e2615 r90 a173	0	train
e4823 not r90 a862	1	train
e4823 r90 a862	0	train
e4823 r90 a863	1	train
e4823 not r90 a863	0	train
e3402 not r90 a712	1	train
e3402 r90 a712	0	train
e3402 r90 a713	1	train
e3402 not r90 a713	0	train
e462 not r90 a197	1	train
e462 r90 a197	0	train
e462 r90 a196	1	train
e462 not r90 a196	0	train
e2503 not r90 a433	1	train
e2503 r90 a433	0	train
e2503 r90 a432	1	train
e2503 not r90 a432	0	train
e4757 r90 a496	1	train
e4757 not r90 a496	0	train
e4757 not r90 a497	1	train
e4757 r90 a497	0	train
e3937 not r90 a362	1	train
e3937 r90 a362	0	train
e3937 r90 a363	1	train
e3937 not r90 a363	0	train
e889 not r90 a14	1	train
e889 r90 a14	0	train
e889 r90 a15	1	train
e889 not r90 a15	0	train
e3634 not r90 a464	1	train
e3634 r90 a464	0	train
e3634 r90 a465	1	train
e3634 not r90 a465	0	train
e2435 r90 a668	1	train
e2435 not r90 a668	0	train
e2435 not r90 a669	1	train
e2435 r90 a669	0	train
e954 r90 a352	1	train
e954 not r90 a352	0	train
e954 not r90 a353	1	train
e954 r90 a353	0	train
e2197 r90 a159	1	train
e2197 not r90 a159	0	train
e2197 not r90 a158	1	train
e2197 r90 a158	0	train
e1620 r90 a507	1	train
e1620 not r90 a507	0	train
e1620 not r90 a506	1	train
e1620 r90 a506	0	train
e580 r90 a691	1	train
e580 not r90 a691	0	train
e580 not r90 a690	1	train
e580 r90 a690	0	train
e2066 not r90 a144	1	train
e2066 r90 a144	0	train
e2066 r90 a145	1	train
e2066 not r90 a145	0	train
e1776 not r90 a873	1	train
e1776 r90 a873	0	train
e1776 r90 a872	1	train
e1776 not r90 a872	0	train
e2963 not r90 a206	1	train
e2963 r90 a206	0	train
e2963 r90 a207	1	train
e2963 not r90 a207	0	train
e1070 not r90 a957	1	train
e1070 r90 a957	0	train
e1070 r90 a956	1	train
e1070 not r90 a956	0	train
e52 r90 a378	1	train
e52 not r90 a378	0	train
e52 not r90 a379	1	train
e52 r90 a379	0	train
e3334 not r90 a393	1	train
e3334 r90 a393	0	train
e3334 r90 a392	1	train
e3334 not r90 a392	0	train
e1741 not r90 a998	1	train
e1741 r90 a998	0	train
e1741 r90 a999	1	train
e1741 not r90 a999	0	train
e2185 not r90 a859	1	train
e2185 r90 a859	0	train
e2185 r90 a858	1	train
e2185 not r90 a858	0	train
e397 r90 a286	1	train
e397 not r90 a286	0	train
e397 not r90 a287	1	train
e397 r90 a287	0	train
e3532 not r90 a737	1	train
e3532 r90 a737	0	train
e3532 r90 a736	1	train
e3532 not r90 a736	0	train
e1346 r90 a74	1	train
e1346 not r90 a74	0	train
e1346 not r90 a75	1	train
e1346 r90 a75	0	train
e145 not r90 a592	1	train
e145 r90 a592	0	train
e145 r90 a593	1	train
e145 not r90 a593	0	train
e1605 not r90 a433	1	train
e1605 r90 a433	0	train
e1605 r90 a432	1	train
e1605 not r90 a432	0	train
e1766 not r90 a925	1	train
e1766 r90 a925	0	train
e1766 r90 a924	1	train
e1766 not r90 a924	0	train
e118 r90 a15	1	train
e118 not r90 a15	0	train
e118 not r90 a14	1	train
e118 r90 a14	0	train
e4536 r90 a550	1	train
e4536 not r90 a550	0	train
e4536 not r90 a551	1	train
e4536 r90 a551	0	train
e4861 not r90 a112	1	train
e4861 r90 a112	0	train
e4861 r90 a113	1	train
e4861 not r90 a113	0	train
e17 not r90 a843	1	train
e17 r90 a843	0	train
e17 r90 a842	1	train
e17 not r90 a842	0	train
e4472 not r90 a637	1	train
e4472 r90 a637	0	train
e4472 r90 a636	1	train
e4472 not r90 a636	0	train
e2148 not r90 a383	1	train
e2148 r90 a383	0	train
e2148 r90 a382	1	train
e2148 not r90 a382	0	train
e4540 r90 a424	1	train
e4540 not r90 a424	0	train
e4540 not r90 a425	1	train
e4540 r90 a425	0	train
e147 r90 a891	1	train
e147 not r90 a891	0	train
e147 not r90 a890	1	train
e147 r90 a890	0	train
e2994 not r90 a646	1	train
e2994 r90 a646	0	train
e2994 r90 a647	1	train
e2994 not r90 a647	0	train
e58 r90 a557	1	train
e58 not r90 a557	0	train
e58 not r90 a556	1	train
e58 r90 a556	0	train
e2884 r90 a967	1	train
e2884 not r90 a967	0	train
e2884 not r90 a966	1	train
e2884 r90 a966	0	train
e4363 r90 a970	1	train
e4363 not r90 a970	0	train
e4363 not r90 a971	1	train
e4363 r90 a971	0	train
e3640 r90 a194	1	train
e3640 not r90 a194	0	train
e3640 not r90 a195	1	train
e3640 r90 a195	0	train
e4063 not r90 a984	1	train
e4063 r90 a984	0	train
e4063 r90 a985	1	train
e4063 not r90 a985	0	train
e2424 not r90 a497	1	train
e2424 r90 a497	0	train
e2424 r90 a496	1	train
e2424 not r90 a496	0	train
e3921 not r90 a372	1	train
e3921 r90 a372	0	train
e3921 r90 a373	1	train
e3921 not r90 a373	0	train
e1952 not r90 a413	1	train
e1952 r90 a413	0	train
e1952 r90 a412	1	train
e1952 not r90 a412	0	train
e3191 r90 a884	1	train
e3191 not r90 a884	0	train
e3191 not r90 a885	1	train
e3191 r90 a885	0	train
e2030 not r90 a82	1	train
e2030 r90 a82	0	train
e2030 r90 a83	1	train
e2030 not r90 a83	0	train
e378 not r90 a847	1	train
e378 r90 a847	0	train
e378 r90 a846	1	train
e378 not r90 a846	0	train
e2468 not r90 a786	1	train
e2468 r90 a786	0	train
e2468 r90 a787	1	train
e2468 not r90 a787	0	train
e694 r90 a22	1	train
e694 not r90 a22	0	train
e694 not r90 a23	1	train
e694 r90 a23	0	train
e3070 r90 a154	1	train
e3070 not r90 a154	0	train
e3070 not r90 a155	1	train
e3070 r90 a155	0	train
e1254 r90 a357	1	train
e1254 not r90 a357	0	train
e1254 not r90 a356	1	train
e1254 r90 a356	0	train
e3046 not r90 a792	1	train
e3046 r90 a792	0	train
e3046 r90 a793	1	train
e3046 not r90 a793	0	train
e2480 r90 a639	1	train
e2480 not r90 a639	0	train
e2480 not r90 a638	1	train
e2480 r90 a638	0	train
e406 r90 a465	1	train
e406 not r90 a465	0	train
e406 not r90 a464	1	train
e406 r90 a464	0	train
e2573 not r90 a639	1	train
e2573 r90 a639	0	train
e2573 r90 a638	1	train
e2573 not r90 a638	0	train
e190 not r90 a927	1	train
e190 r90 a927	0	train
e190 r90 a926	1	train
e190 not r90 a926	0	train
e193 not r90 a833	1	train
e193 r90 a833	0	train
e193 r90 a832	1	train
e193 not r90 a832	0	train
e3626 r90 a189	1	train
e3626 not r90 a189	0	train
e3626 not r90 a188	1	train
e3626 r90 a188	0	train
e4708 not r90 a223	1	train
e4708 r90 a223	0	train
e4708 r90 a222	1	train
e4708 not r90 a222	0	train
e4783 r90 a927	1	train
e4783 not r90 a927	0	train
e4783 not r90 a926	1	train
e4783 r90 a926	0	train
e3623 not r90 a605	1	train
e3623 r90 a605	0	train
e3623 r90 a604	1	train
e3623 not r90 a604	0	train
e1812 not r90 a469	1	train
e1812 r90 a469	0	train
e1812 r90 a468	1	train
e1812 not r90 a468	0	train
e2630 not r90 a227	1	train
e2630 r90 a227	0	train
e2630 r90 a226	1	train
e2630 not r90 a226	0	train
e4266 r90 a852	1	train
e4266 not r90 a852	0	train
e4266 not r90 a853	1	train
e4266 r90 a853	0	train
e1311 r90 a961	1	train
e1311 not r90 a961	0	train
e1311 not r90 a960	1	train
e1311 r90 a960	0	train
e2227 r90 a9	1	train
e2227 not r90 a9	0	train
e2227 not r90 a8	1	train
e2227 r90 a8	0	train
e2624 r90 a359	1	train
e2624 not r90 a359	0	train
e2624 not r90 a358	1	train
e2624 r90 a358	0	train
e918 not r90 a314	1	train
e918 r90 a314	0	train
e918 r90 a315	1	train
e918 not r90 a315	0	train
e4872 not r90 a190	1	train
e4872 r90 a190	0	train
e4872 r90 a191	1	train
e4872 not r90 a191	0	train
e1517 r90 a848	1	train
e1517 not r90 a848	0	train
e1517 not r90 a849	1	train
e1517 r90 a849	0	train
e1681 not r90 a144	1	train
e1681 r90 a144	0	train
e1681 r90 a145	1	train
e1681 not r90 a145	0	train
e1465 not r90 a439	1	train
e1465 r90 a439	0	train
e1465 r90 a438	1	train
e1465 not r90 a438	0	train
e1058 r90 a747	1	train
e1058 not r90 a747	0	train
e1058 not r90 a746	1	train
e1058 r90 a746	0	train
e4198 not r90 a584	1	train
e4198 r90 a584	0	train
e4198 r90 a585	1	train
e4198 not r90 a585	0	train
e5 not r90 a999	1	train
e5 r90 a999	0	train
e5 r90 a998	1	train
e5 not r90 a998	0	train
e1801 not r90 a5	1	train
e1801 r90 a5	0	train
e1801 r90 a4	1	train
e1801 not r90 a4	0	train
e2995 not r90 a131	1	train
e2995 r90 a131	0	train
e2995 r90 a130	1	train
e2995 not r90 a130	0	train
e1148 not r90 a195	1	train
e1148 r90 a195	0	train
e1148 r90 a194	1	train
e1148 not r90 a194	0	train
e1454 not r90 a476	1	train
e1454 r90 a476	0	train
e1454 r90 a477	1	train
e1454 not r90 a477	0	train
e3828 not r90 a543	1	train
e3828 r90 a543	0	train
e3828 r90 a542	1	train
e3828 not r90 a542	0	train
e2563 not r90 a624	1	train
e2563 r90 a624	0	train
e2563 r90 a625	1	train
e2563 not r90 a625	0	train
e1249 not r90 a824	1	train
e1249 r90 a824	0	train
e1249 r90 a825	1	train
e1249 not r90 a825	0	train
e1186 r90 a254	1	train
e1186 not r90 a254	0	train
e1186 not r90 a255	1	train
e1186 r90 a255	0	train
e3011 not r90 a630	1	train
e3011 r90 a630	0	train
e3011 r90 a631	1	train
e3011 not r90 a631	0	train
e1764 r90 a964	1	train
e1764 not r90 a964	0	train
e1764 not r90 a965	1	train
e1764 r90 a965	0	train
e1868 r90 a414	1	train
e1868 not r90 a414	0	train
e1868 not r90 a415	1	train
e1868 r90 a415	0	train
e4800 not r90 a813	1	train
e4800 r90 a813	0	train
e4800 r90 a812	1	train
e4800 not r90 a812	0	train
e4999 r90 a674	1	train
e4999 not r90 a674	0	train
e4999 not r90 a675	1	train
e4999 r90 a675	0	train
e4039 not r90 a672	1	train
e4039 r90 a672	0	train
e4039 r90 a673	1	train
e4039 not r90 a673	0	train
e2024 r90 a788	1	train
e2024 not r90 a788	0	train
e2024 not r90 a789	1	train
e2024 r90 a789	0	train
e2892 r90 a727	1	train
e2892 not r90 a727	0	train
e2892 not r90 a726	1	train
e2892 r90 a726	0	train
e1964 not r90 a889	1	train
e1964 r90 a889	0	train
e1964 r90 a888	1	train
e1964 not r90 a888	0	train
e2026 not r90 a80	1	train
e2026 r90 a80	0	train
e2026 r90 a81	1	train
e2026 not r90 a81	0	train
e831 r90 a159	1	train
e831 not r90 a159	0	train
e831 not r90 a158	1	train
e831 r90 a158	0	train
e4885 not r90 a977	1	train
e4885 r90 a977	0	train
e4885 r90 a976	1	train
e4885 not r90 a976	0	train
e1898 r90 a9	1	train
e1898 not r90 a9	0	train
e1898 not r90 a8	1	train
e1898 r90 a8	0	train
e79 not r90 a279	1	train
e79 r90 a279	0	train
e79 r90 a278	1	train
e79 not r90 a278	0	train
e140 not r90 a318	1	train
e140 r90 a318	0	train
e140 r90 a319	1	train
e140 not r90 a319	0	train
e1176 r90 a291	1	train
e1176 not r90 a291	0	train
e1176 not r90 a290	1	train
e1176 r90 a290	0	train
e4558 r90 a371	1	train
e4558 not r90 a371	0	train
e4558 not r90 a370	1	train
e4558 r90 a370	0	train
e728 not r90 a114	1	train
e728 r90 a114	0	train
e728 r90 a115	1	train
e728 not r90 a115	0	train
e2925 not r90 a236	1	train
e2925 r90 a236	0	train
e2925 r90 a237	1	train
e2925 not r90 a237	0	train
e317 not r90 a803	1	train
e317 r90 a803	0	train
e317 r90 a802	1	train
e317 not r90 a802	0	train
e4336 r90 a411	1	train
e4336 not r90 a411	0	train
e4336 not r90 a410	1	train
e4336 r90 a410	0	train
e4593 not r90 a937	1	train
e4593 r90 a937	0	train
e4593 r90 a936	1	train
e4593 not r90 a936	0	train
e940 r90 a101	1	train
e940 not r90 a101	0	train
e940 not r90 a100	1	train
e940 r90 a100	0	train
e4694 r90 a81	1	train
e4694 not r90 a81	0	train
e4694 not r90 a80	1	train
e4694 r90 a80	0	train
e3364 not r90 a877	1	train
e3364 r90 a877	0	train
e3364 r90 a876	1	train
e3364 not r90 a876	0	train
e906 not r90 a560	1	train
e906 r90 a560	0	train
e906 r90 a561	1	train
e906 not r90 a561	0	train
e235 not r90 a433	1	train
e235 r90 a433	0	train
e235 r90 a432	1	train
e235 not r90 a432	0	train
e2356 not r90 a805	1	train
e2356 r90 a805	0	train
e2356 r90 a804	1	train
e2356 not r90 a804	0	train
e4770 not r90 a566	1	train
e4770 r90 a566	0	train
e4770 r90 a567	1	train
e4770 not r90 a567	0	train
e137 not r90 a435	1	train
e137 r90 a435	0	train
e137 r90 a434	1	train
e137 not r90 a434	0	train
e4088 r90 a981	1	train
e4088 not r90 a981	0	train
e4088 not r90 a980	1	train
e4088 r90 a980	0	train
e1502 not r90 a317	1	train
e1502 r90 a317	0	train
e1502 r90 a316	1	train
e1502 not r90 a316	0	train
e4870 not r90 a658	1	train
e4870 r90 a658	0	train
e4870 r90 a659	1	train
e4870 not r90 a659	0	train
e3398 r90 a838	1	train
e3398 not r90 a838	0	train
e3398 not r90 a839	1	train
e3398 r90 a839	0	train
e4195 r90 a61	1	train
e4195 not r90 a61	0	train
e4195 not r90 a60	1	train
e4195 r90 a60	0	train
e2754 r90 a395	1	train
e2754 not r90 a395	0	train
e2754 not r90 a394	1	train
e2754 r90 a394	0	train
e3058 not r90 a913	1	train
e3058 r90 a913	0	train
e3058 r90 a912	1	train
e3058 not r90 a912	0	train
e152 not r90 a195	1	train
e152 r90 a195	0	train
e152 r90 a194	1	train
e152 not r90 a194	0	train
e4738 r90 a28	1	train
e4738 not r90 a28	0	train
e4738 not r90 a29	1	train
e4738 r90 a29	0	train
e2019 not r90 a127	1	train
e2019 r90 a127	0	train
e2019 r90 a126	1	train
e2019 not r90 a126	0	train
e1213 not r90 a154	1	train
e1213 r90 a154	0	train
e1213 r90 a155	1	train
e1213 not r90 a155	0	train
e2162 not r90 a21	1	train
e2162 r90 a21	0	train
e2162 r90 a20	1	train
e2162 not r90 a20	0	train
e143 r90 a613	1	train
e143 not r90 a613	0	train
e143 not r90 a612	1	train
e143 r90 a612	0	train
e3117 r90 a211	1	train
e3117 not r90 a211	0	train
e3117 not r90 a210	1	train
e3117 r90 a210	0	train
e4535 r90 a186	1	train
e4535 not r90 a186	0	train
e4535 not r90 a187	1	train
e4535 r90 a187	0	train
e945 r90 a684	1	train
e945 not r90 a684	0	train
e945 not r90 a685	1	train
e945 r90 a685	0	train
e2130 not r90 a645	1	train
e2130 r90 a645	0	train
e2130 r90 a644	1	train
e2130 not r90 a644	0	train
e4367 not r90 a51	1	train
e4367 r90 a51	0	train
e4367 r90 a50	1	train
e4367 not r90 a50	0	train
e2628 not r90 a109	1	train
e2628 r90 a109	0	train
e2628 r90 a108	1	train
e2628 not r90 a108	0	train
e2186 r90 a625	1	train
e2186 not r90 a625	0	train
e2186 not r90 a624	1	train
e2186 r90 a624	0	train
e383 r90 a770	1	train
e383 not r90 a770	0	train
e383 not r90 a771	1	train
e383 r90 a771	0	train
e3934 r90 a220	1	train
e3934 not r90 a220	0	train
e3934 not r90 a221	1	train
e3934 r90 a221	0	train
e852 r90 a830	1	train
e852 not r90 a830	0	train
e852 not r90 a831	1	train
e852 r90 a831	0	train
e4326 r90 a764	1	train
e4326 not r90 a764	0	train
e4326 not r90 a765	1	train
e4326 r90 a765	0	train
e2454 r90 a683	1	train
e2454 not r90 a683	0	train
e2454 not r90 a682	1	train
e2454 r90 a682	0	train
e2266 r90 a611	1	train
e2266 not r90 a611	0	train
e2266 not r90 a610	1	train
e2266 r90 a610	0	train
e1269 not r90 a509	1	train
e1269 r90 a509	0	train
e1269 r90 a508	1	train
e1269 not r90 a508	0	train
e1561 r90 a180	1	train
e1561 not r90 a180	0	train
e1561 not r90 a181	1	train
e1561 r90 a181	0	train
e1423 r90 a450	1	train
e1423 not r90 a450	0	train
e1423 not r90 a451	1	train
e1423 r90 a451	0	train
e2059 r90 a868	1	train
e2059 not r90 a868	0	train
e2059 not r90 a869	1	train
e2059 r90 a869	0	train
e4114 not r90 a649	1	train
e4114 r90 a649	0	train
e4114 r90 a648	1	train
e4114 not r90 a648	0	train
e1425 not r90 a909	1	train
e1425 r90 a909	0	train
e1425 r90 a908	1	train
e1425 not r90 a908	0	train
e1255 not r90 a859	1	train
e1255 r90 a859	0	train
e1255 r90 a858	1	train
e1255 not r90 a858	0	train
e2738 r90 a112	1	train
e2738 not r90 a112	0	train
e2738 not r90 a113	1	train
e2738 r90 a113	0	train
e3672 r90 a301	1	train
e3672 not r90 a301	0	train
e3672 not r90 a300	1	train
e3672 r90 a300	0	train
e99 r90 a985	1	train
e99 not r90 a985	0	train
e99 not r90 a984	1	train
e99 r90 a984	0	train
e3548 r90 a291	1	train
e3548 not r90 a291	0	train
e3548 not r90 a290	1	train
e3548 r90 a290	0	train
e4242 not r90 a799	1	train
e4242 r90 a799	0	train
e4242 r90 a798	1	train
e4242 not r90 a798	0	train
e2837 r90 a828	1	train
e2837 not r90 a828	0	train
e2837 not r90 a829	1	train
e2837 r90 a829	0	train
e1597 not r90 a527	1	train
e1597 r90 a527	0	train
e1597 r90 a526	1	train
e1597 not r90 a526	0	train
e1330 r90 a473	1	train
e1330 not r90 a473	0	train
e1330 not r90 a472	1	train
e1330 r90 a472	0	train
e1332 not r90 a246	1	train
e1332 r90 a246	0	train
e1332 r90 a247	1	train
e1332 not r90 a247	0	train
e3430 not r90 a89	1	train
e3430 r90 a89	0	train
e3430 r90 a88	1	train
e3430 not r90 a88	0	train
e919 not r90 a733	1	train
e919 r90 a733	0	train
e919 r90 a732	1	train
e919 not r90 a732	0	train
e1601 not r90 a719	1	train
e1601 r90 a719	0	train
e1601 r90 a718	1	train
e1601 not r90 a718	0	train
e104 not r90 a304	1	train
e104 r90 a304	0	train
e104 r90 a305	1	train
e104 not r90 a305	0	train
e1835 r90 a866	1	train
e1835 not r90 a866	0	train
e1835 not r90 a867	1	train
e1835 r90 a867	0	train
e1315 r90 a100	1	train
e1315 not r90 a100	0	train
e1315 not r90 a101	1	train
e1315 r90 a101	0	train
e3259 not r90 a39	1	train
e3259 r90 a39	0	train
e3259 r90 a38	1	train
e3259 not r90 a38	0	train
e1067 r90 a688	1	train
e1067 not r90 a688	0	train
e1067 not r90 a689	1	train
e1067 r90 a689	0	train
e194 not r90 a153	1	train
e194 r90 a153	0	train
e194 r90 a152	1	train
e194 not r90 a152	0	train
e3268 r90 a956	1	train
e3268 not r90 a956	0	train
e3268 not r90 a957	1	train
e3268 r90 a957	0	train
e662 not r90 a507	1	train
e662 r90 a507	0	train
e662 r90 a506	1	train
e662 not r90 a506	0	train
e2699 not r90 a195	1	train
e2699 r90 a195	0	train
e2699 r90 a194	1	train
e2699 not r90 a194	0	train
e4418 r90 a637	1	train
e4418 not r90 a637	0	train
e4418 not r90 a636	1	train
e4418 r90 a636	0	train
e3577 not r90 a677	1	train
e3577 r90 a677	0	train
e3577 r90 a676	1	train
e3577 not r90 a676	0	train
e153 not r90 a550	1	train
e153 r90 a550	0	train
e153 r90 a551	1	train
e153 not r90 a551	0	train
e3841 r90 a927	1	train
e3841 not r90 a927	0	train
e3841 not r90 a926	1	train
e3841 r90 a926	0	train
e4740 not r90 a66	1	train
e4740 r90 a66	0	train
e4740 r90 a67	1	train
e4740 not r90 a67	0	train
e1668 not r90 a76	1	train
e1668 r90 a76	0	train
e1668 r90 a77	1	train
e1668 not r90 a77	0	train
e1806 not r90 a862	1	train
e1806 r90 a862	0	train
e1806 r90 a863	1	train
e1806 not r90 a863	0	train
e2488 not r90 a749	1	train
e2488 r90 a749	0	train
e2488 r90 a748	1	train
e2488 not r90 a748	0	train
e2947 not r90 a714	1	train
e2947 r90 a714	0	train
e2947 r90 a715	1	train
e2947 not r90 a715	0	train
e4990 r90 a293	1	train
e4990 not r90 a293	0	train
e4990 not r90 a292	1	train
e4990 r90 a292	0	train
e4707 not r90 a606	1	train
e4707 r90 a606	0	train
e4707 r90 a607	1	train
e4707 not r90 a607	0	train
e750 r90 a405	1	train
e750 not r90 a405	0	train
e750 not r90 a404	1	train
e750 r90 a404	0	train
e3399 not r90 a35	1	train
e3399 r90 a35	0	train
e3399 r90 a34	1	train
e3399 not r90 a34	0	train
e1896 not r90 a483	1	train
e1896 r90 a483	0	train
e1896 r90 a482	1	train
e1896 not r90 a482	0	train
e2240 r90 a292	1	train
e2240 not r90 a292	0	train
e2240 not r90 a293	1	train
e2240 r90 a293	0	train
e2931 r90 a99	1	train
e2931 not r90 a99	0	train
e2931 not r90 a98	1	train
e2931 r90 a98	0	train
e351 not r90 a898	1	train
e351 r90 a898	0	train
e351 r90 a899	1	train
e351 not r90 a899	0	train
e3563 r90 a633	1	train
e3563 not r90 a633	0	train
e3563 not r90 a632	1	train
e3563 r90 a632	0	train
e2948 not r90 a753	1	train
e2948 r90 a753	0	train
e2948 r90 a752	1	train
e2948 not r90 a752	0	train
e1020 not r90 a298	1	train
e1020 r90 a298	0	train
e1020 r90 a299	1	train
e1020 not r90 a299	0	train
e754 not r90 a417	1	train
e754 r90 a417	0	train
e754 r90 a416	1	train
e754 not r90 a416	0	train
e1402 not r90 a167	1	train
e1402 r90 a167	0	train
e1402 r90 a166	1	train
e1402 not r90 a166	0	train
e4072 not r90 a883	1	train
e4072 r90 a883	0	train
e4072 r90 a882	1	train
e4072 not r90 a882	0	train
e4706 r90 a73	1	train
e4706 not r90 a73	0	train
e4706 not r90 a72	1	train
e4706 r90 a72	0	train
e176 r90 a526	1	train
e176 not r90 a526	0	train
e176 not r90 a527	1	train
e176 r90 a527	0	train
e1009 r90 a145	1	train
e1009 not r90 a145	0	train
e1009 not r90 a144	1	train
e1009 r90 a144	0	train
e20 r90 a762	1	train
e20 not r90 a762	0	train
e20 not r90 a763	1	train
e20 r90 a763	0	train
e1559 r90 a804	1	train
e1559 not r90 a804	0	train
e1559 not r90 a805	1	train
e1559 r90 a805	0	train
e2654 not r90 a35	1	train
e2654 r90 a35	0	train
e2654 r90 a34	1	train
e2654 not r90 a34	0	train
e3219 r90 a580	1	train
e3219 not r90 a580	0	train
e3219 not r90 a581	1	train
e3219 r90 a581	0	train
e1219 r90 a680	1	train
e1219 not r90 a680	0	train
e1219 not r90 a681	1	train
e1219 r90 a681	0	train
e4404 not r90 a925	1	train
e4404 r90 a925	0	train
e4404 r90 a924	1	train
e4404 not r90 a924	0	train
e939 not r90 a653	1	train
e939 r90 a653	0	train
e939 r90 a652	1	train
e939 not r90 a652	0	train
e4514 r90 a981	1	train
e4514 not r90 a981	0	train
e4514 not r90 a980	1	train
e4514 r90 a980	0	train
e2452 not r90 a810	1	train
e2452 r90 a810	0	train
e2452 r90 a811	1	train
e2452 not r90 a811	0	train
e1012 not r90 a744	1	train
e1012 r90 a744	0	train
e1012 r90 a745	1	train
e1012 not r90 a745	0	train
e3839 not r90 a771	1	train
e3839 r90 a771	0	train
e3839 r90 a770	1	train
e3839 not r90 a770	0	train
e2427 r90 a505	1	train
e2427 not r90 a505	0	train
e2427 not r90 a504	1	train
e2427 r90 a504	0	train
e1653 r90 a91	1	train
e1653 not r90 a91	0	train
e1653 not r90 a90	1	train
e1653 r90 a90	0	train
e1041 not r90 a207	1	train
e1041 r90 a207	0	train
e1041 r90 a206	1	train
e1041 not r90 a206	0	train
e4496 not r90 a723	1	train
e4496 r90 a723	0	train
e4496 r90 a722	1	train
e4496 not r90 a722	0	train
e824 r90 a406	1	train
e824 not r90 a406	0	train
e824 not r90 a407	1	train
e824 r90 a407	0	train
e2264 not r90 a74	1	train
e2264 r90 a74	0	train
e2264 r90 a75	1	train
e2264 not r90 a75	0	train
e2755 r90 a955	1	train
e2755 not r90 a955	0	train
e2755 not r90 a954	1	train
e2755 r90 a954	0	train
e2661 not r90 a935	1	train
e2661 r90 a935	0	train
e2661 r90 a934	1	train
e2661 not r90 a934	0	train
e1056 r90 a137	1	train
e1056 not r90 a137	0	train
e1056 not r90 a136	1	train
e1056 r90 a136	0	train
e1789 not r90 a787	1	train
e1789 r90 a787	0	train
e1789 r90 a786	1	train
e1789 not r90 a786	0	train
e3293 not r90 a14	1	train
e3293 r90 a14	0	train
e3293 r90 a15	1	train
e3293 not r90 a15	0	train
e1123 r90 a792	1	train
e1123 not r90 a792	0	train
e1123 not r90 a793	1	train
e1123 r90 a793	0	train
e4557 r90 a166	1	train
e4557 not r90 a166	0	train
e4557 not r90 a167	1	train
e4557 r90 a167	0	train
e1578 r90 a176	1	train
e1578 not r90 a176	0	train
e1578 not r90 a177	1	train
e1578 r90 a177	0	train
e1353 not r90 a130	1	train
e1353 r90 a130	0	train
e1353 r90 a131	1	train
e1353 not r90 a131	0	train
e1114 not r90 a601	1	train
e1114 r90 a601	0	train
e1114 r90 a600	1	train
e1114 not r90 a600	0	train
e1445 not r90 a787	1	train
e1445 r90 a787	0	train
e1445 r90 a786	1	train
e1445 not r90 a786	0	train
e2978 not r90 a386	1	train
e2978 r90 a386	0	train
e2978 r90 a387	1	train
e2978 not r90 a387	0	train
e4889 not r90 a386	1	train
e4889 r90 a386	0	train
e4889 r90 a387	1	train
e4889 not r90 a387	0	train
e4621 not r90 a76	1	train
e4621 r90 a76	0	train
e4621 r90 a77	1	train
e4621 not r90 a77	0	train
e4789 not r90 a715	1	train
e4789 r90 a715	0	train
e4789 r90 a714	1	train
e4789 not r90 a714	0	train
e1511 r90 a852	1	train
e1511 not r90 a852	0	train
e1511 not r90 a853	1	train
e1511 r90 a853	0	train
e1723 not r90 a245	1	train
e1723 r90 a245	0	train
e1723 r90 a244	1	train
e1723 not r90 a244	0	train
e446 r90 a347	1	train
e446 not r90 a347	0	train
e446 not r90 a346	1	train
e446 r90 a346	0	train
e4579 r90 a741	1	train
e4579 not r90 a741	0	train
e4579 not r90 a740	1	train
e4579 r90 a740	0	train
e870 r90 a189	1	train
e870 not r90 a189	0	train
e870 not r90 a188	1	train
e870 r90 a188	0	train
e1147 not r90 a102	1	train
e1147 r90 a102	0	train
e1147 r90 a103	1	train
e1147 not r90 a103	0	train
e4052 r90 a12	1	train
e4052 not r90 a12	0	train
e4052 not r90 a13	1	train
e4052 r90 a13	0	train
e4560 not r90 a351	1	train
e4560 r90 a351	0	train
e4560 r90 a350	1	train
e4560 not r90 a350	0	train
e1252 r90 a891	1	train
e1252 not r90 a891	0	train
e1252 not r90 a890	1	train
e1252 r90 a890	0	train
e3633 not r90 a202	1	train
e3633 r90 a202	0	train
e3633 r90 a203	1	train
e3633 not r90 a203	0	train
e653 not r90 a970	1	train
e653 r90 a970	0	train
e653 r90 a971	1	train
e653 not r90 a971	0	train
e2639 r90 a595	1	train
e2639 not r90 a595	0	train
e2639 not r90 a594	1	train
e2639 r90 a594	0	train
e1075 r90 a346	1	train
e1075 not r90 a346	0	train
e1075 not r90 a347	1	train
e1075 r90 a347	0	train
e3008 r90 a444	1	train
e3008 not r90 a444	0	train
e3008 not r90 a445	1	train
e3008 r90 a445	0	train
e4539 not r90 a358	1	train
e4539 r90 a358	0	train
e4539 r90 a359	1	train
e4539 not r90 a359	0	train
e2402 r90 a843	1	train
e2402 not r90 a843	0	train
e2402 not r90 a842	1	train
e2402 r90 a842	0	train
e2298 r90 a77	1	train
e2298 not r90 a77	0	train
e2298 not r90 a76	1	train
e2298 r90 a76	0	train
e1520 not r90 a485	1	train
e1520 r90 a485	0	train
e1520 r90 a484	1	train
